0||3000||1|52.308333,4.765|8;EHAMTWR_SECT
1||3000||0|50.7769430555556,5.72861083333333|50.8080558333333,5.76055555555556|50.8077772222222,5.77611111111111|50.8091658333333,5.80611111111111|50.8149986111111,5.83666638888889|50.821945,5.8625|50.8327788888889,5.88611111111111|50.8461111111111,5.90888861111111|50.856945,5.9202775|50.9116666666667,6.08444444444444|50.9322202777778,6.03416666666667|50.9430541666667,6.01638888888889|50.9833333333333,6.025|50.9822233333333,5.98972222222222|51,5.96666666666667|51.0127791666667,5.96055527777778|51.0130538888889,5.9277775|51.0547216666667,5.82555527777778|50.9988897222222,5.76694416666667|50.9500005555556,5.75|50.9330558333333,5.73694444444444|50.8894461111111,5.68083333333333|50.84,5.64333333333333|50.8333319444444,5.64833333333333|50.8216666666667,5.65416666666667|50.7902791666667,5.69583305555556|50.7769430555556,5.72861083333333;EHBKTWR_SECT
2||3000||0|52.9608344444444,6.37194416666667|53.02639,6.51055555555556|53.0175016666667,6.56472194444444|53.0180547222222,6.6127775|53.0305555555556,6.6725|53.0483319444444,6.70972194444444|53.071945,6.74194416666667|53.09111,6.755|53.1213872222222,6.76388861111111|53.1438902777778,6.7602775|53.2108344444444,6.90055555555556|53.2891652777778,6.79611083333333|53.2233313888889,6.65777777777778|53.2308347222222,6.62805555555556|53.2324980555556,6.58444444444444|53.2302777777778,6.54194444444444|53.2163886111111,6.48444444444444|53.2008322222222,6.45388888888889|53.1702763888889,6.41888888888889|53.1408347222222,6.4052775|53.1044425,6.40583305555556|53.0388869444444,6.26555527777778|52.9608344444444,6.37194416666667;EHGGTWR_SECT
3||3000||1|51.45,5.375|8;EHEHTWR_SECT
4||3000||1|51.956667,4.436667|8;EHRDTWR_SECT
5||1500||0|52.2722222222222,5.41972222222222|52.2694444444444,5.41361111111111|52.2713888888889,5.365|52.3505555555556,5.25333333333333|52.3752777777778,5.255|52.4677777777778,5.41972222222222|52.4677777777778,5.41972222222222|52.2722222222222,5.41972222222222;EHLETWR_SECT1
6||2500||0|52.4677777777778,5.41972222222222|52.5797222222222,5.62027777777778|52.5058333333333,5.73055555555556|52.3852777777778,5.51388888888889|52.34,5.56583333333333|52.2722222222222,5.41972222222222|52.2722222222222,5.41972222222222|52.4677777777778,5.41972222222222;EHLETWR_SECT2
7|1500|2500||0|52.2722222222222,5.41972222222222|52.2694444444444,5.41361111111111|52.2713888888889,5.365|52.3505555555556,5.25333333333333|52.3752777777778,5.255|52.4677777777778,5.41972222222222|52.4677777777778,5.41972222222222|52.2722222222222,5.41972222222222;EHLETMA1_SECT
8|1500|3500||0|52.2722222222222,5.41972222222222|52.4677777777778,5.41972222222222|52.4677777777778,5.41972222222222|52.5513888888889,5.56916666666667|52.5513888888889,5.56916666666667|52.5075,5.60944444444444|52.3030555555556,5.60944444444444|52.3030555555556,5.60944444444444|52.2655555555556,5.41972222222222|52.2722222222222,5.41972222222222;EHLETMA2_SECT
9|1500|6500||0|52.3202777777778,5.65694444444445|52.4166666666667,5.68333333333333|52.5330555555556,5.78805555555556|52.6094444444444,5.67416666666667|52.5513888888889,5.56916666666667|52.5513888888889,5.56916666666667|52.5075,5.60944444444444|52.3030555555556,5.60944444444444|52.3030555555556,5.60944444444444|52.3202777777778,5.65694444444445;EHLETMA3_SECT
10|2500|6500||0|52.5513888888889,5.56916666666667|52.6747222222222,5.58333333333333|52.7575,5.80666666666667|52.7575,5.80666666666667|52.6183333333333,5.97777777777778|52.5394444444444,6.01|52.45,6|52.45,6|52.3202777777778,5.65694444444445|52.3202777777778,5.65694444444445|52.4166666666667,5.68333333333333|52.5330555555556,5.78805555555556|52.6094444444444,5.67416666666667|52.5513888888889,5.56916666666667;EHLETMA4_SECT
11|4500|6500||0|52.7575,5.80666666666667|52.8183333333333,5.97277777777778|52.5447222222222,6.33333333333333|52.5447222222222,6.33333333333333|52.4261111111111,6.33333333333333|52.4261111111111,6.33333333333333|52.45,6|52.45,6|52.5394444444444,6.01|52.6183333333333,5.97777777777778|52.7575,5.80666666666667;EHLETMA5_SECT
12|1500|9500||0|52.7517194444444,4.82048333333333|52.7636108333333,4.93888888888889|52.7769430555556,5.04555555555556|52.7852780555556,5.13333305555556|52.8008333333333,5.28638888888889|52.8008333333333,5.28638888888889|52.8055572222222,5.33333333333333|52.7324591666667,5.40115805555556|52.7324591666667,5.40115805555556|52.5402805555556,4.85378055555555|52.5009091666667,4.74039583333333|52.2948113888889,4.72120611111111|51.9268380555556,4.44260111111111|51.9268380555556,4.44260111111111|51.9361113888889,4.35416638888889|51.9888877777778,4.11111111111111|52.0402777777778,4.08972222222222|52.0402777777778,4.08972222222222|52.285,3.98638888888889|52.8052777777778,4.35|52.8052777777778,4.35|52.7672233333333,4.4425|52.7569425,4.4675|52.7249983333333,4.56111083333333|52.7475011111111,4.77416638888889|52.7519452777778,4.81555555555556|52.7517194444444,4.82048333333333;EHAMTMAW_SECT
