0|2231|13
1|2231|31
2|2212|10
3|2212|28
4|2220|06
5|2220|24
6|2218|07R
7|2218|25L
8|2218|07L
9|2218|25R
10|2218|02
11|2218|20
12|2223|02
13|2223|20
14|2227|06
15|2227|24
16|2230|05R
17|2230|23L
18|2230|05L
19|2230|23R
20|2236|01
21|2236|19
22|2238|06R
23|2238|24L
24|2238|06L
25|2238|24R
26|2241|07
27|2241|25
28|2247|12
29|2247|30
30|2272|14R
31|2272|32L
32|2272|14L
33|2272|32R
34|2354|15
35|2354|33
36|2354|13
37|2354|31
38|2254|12R
39|2254|30L
40|2254|12L
41|2254|30R
42|2213|07
43|2213|25
