33||10000||0|54.8444444444444,-5.02583333333333|54.5272222222222,-5.14305555555556|53.9386266666667,-5.61005305555556|53.9386266666667,-5.61005305555556|54.0895444444444,-6.41074444444445|54.0895444444444,-6.41074444444445|54.4652777777778,-6.38611111111111|54.4666022222222,-6.39026416666667|54.4759425,-6.41828444444444|54.4868519444444,-6.44478194444444|54.4990563888889,-6.46955666666667|54.5124638888889,-6.49242083333333|54.5269738888889,-6.51320027777778|54.5424763888889,-6.53173638888889|54.5588552777778,-6.54788611111111|54.5759863888889,-6.56152527777778|54.5937402777778,-6.57254722222222|54.6119827777778,-6.58086472222222|54.630755,-6.58661916666667|54.6493769444444,-6.58914194444444|54.6682447222222,-6.58903083333333|54.6870352777778,-6.586075|54.705605,-6.58043666666667|54.7238122222222,-6.57172638888889|54.7415180555556,-6.56043527777778|54.7585869444444,-6.54650333333333|54.7748880555556,-6.53003388888889|54.7904622222222,-6.51115027777778|54.8046930555556,-6.489995|54.8179680555556,-6.46672805555556|54.8301905555556,-6.44152722222222|54.8416666666667,-6.41166666666667|54.905,-5.5|54.9541666666667,-5.25833333333333|54.9220377777778,-5.28602416666667|54.9220377777778,-5.28602416666667|54.8444444444444,-5.02583333333333;AAAPP
38||6000||0|54.4672219444444,-6.10361055555556|54.8371386111111,-5.66093388888889|54.7461388888889,-5.43359138888889|54.3371388888889,-5.77817888888889|54.4672219444444,-6.10361055555556;ACAPP
50||7500|8|0|52.2463888888889,-1.83666694444444|52.2761111111111,-1.87055555555556|52.2622222222222,-2.13194444444444|52.3036111111111,-2.19166666666667|52.4263888888889,-2.21305555555556|52.5377777777778,-2.16972222222222|52.5377777777778,-2.16972222222222|52.5783330555556,-2.15|52.6463888888889,-2.24555611111111|52.6736111111111,-2.19305611111111|52.6188888888889,-2.13|52.6387838888889,-2.10597861111111|52.656965,-2.07849916666667|52.6736177777778,-2.04852388888889|52.6886152777778,-2.01628083333333|52.7018430555556,-1.98201555555556|52.7132008333333,-1.94598861111111|52.7226019444444,-1.90847416666667|52.7283333333333,-1.87722222222222|52.6722222222222,-1.73055555555556|52.6722222222222,-1.73055555555556|52.4545469444444,-1.75238611111111|52.2463888888889,-1.83666694444444;BBF15
51||7500|9|0|52.3913888888889,-1.41277805555556|52.2972222222222,-1.36805555555556|52.2767236111111,-1.390655|52.2582919444444,-1.41768166666667|52.2413658333333,-1.44724166666667|52.2260738888889,-1.47911|52.2125327777778,-1.51304444444444|52.2008452777778,-1.54878638888889|52.1911008333333,-1.58606361111111|52.1833730555555,-1.62459305555556|52.1833730555555,-1.62459305555556|52.1775,-1.67|52.2419444444444,-1.69972222222222|52.2397886111111,-1.73052194444444|52.2395477777778,-1.76153777777778|52.240955,-1.79247027777778|52.2463888888889,-1.83666694444444|52.2463888888889,-1.83666694444444|52.2761111111111,-1.87055555555556|52.2622222222222,-2.13194444444444|52.3036111111111,-2.19166666666667|52.4263888888889,-2.21305555555556|52.5377777777778,-2.16972222222222|52.5377777777778,-2.16972222222222|52.4545469444444,-1.75238611111111|52.3913888888889,-1.41277805555556;BBF33
52||8500||0|52.6722222222222,-1.73055555555556|52.3913888888889,-1.41277805555556|52.3913888888889,-1.41277805555556|52.2972222222222,-1.36805555555556|52.2767236111111,-1.390655|52.2582919444444,-1.41768166666667|52.2413658333333,-1.44724166666667|52.2260738888889,-1.47911|52.2125327777778,-1.51304444444444|52.2008452777778,-1.54878638888889|52.1911008333333,-1.58606361111111|52.1833730555555,-1.62459305555556|52.1833730555555,-1.62459305555556|52.1775,-1.67|52.2419444444444,-1.69972222222222|52.2397886111111,-1.73052194444444|52.2395477777778,-1.76153777777778|52.240955,-1.79247027777778|52.2463888888889,-1.83666694444444|52.2463888888889,-1.83666694444444|52.2761111111111,-1.87055555555556|52.2622222222222,-2.13194444444444|52.3036111111111,-2.19166666666667|52.4263888888889,-2.21305555555556|52.5377777777778,-2.16972222222222|52.5377777777778,-2.16972222222222|52.5783330555556,-2.15|52.6463888888889,-2.24555611111111|52.6736111111111,-2.19305611111111|52.6188888888889,-2.13|52.6387838888889,-2.10597861111111|52.656965,-2.07849916666667|52.6736177777778,-2.04852388888889|52.6886152777778,-2.01628083333333|52.7018430555556,-1.98201555555556|52.7132008333333,-1.94598861111111|52.7226019444444,-1.90847416666667|52.7283333333333,-1.87722222222222|52.6722222222222,-1.73055555555556;BBAPP
62||4500|25,23|0|53.357025,-2.26228611111111|53.4705555555556,-2.42805555555556|53.3361111111111,-2.84972222222222|53.4888888888889,-2.84972222222222|53.5380555555556,-2.71166666666667|53.6688888888889,-2.34916666666667|53.6138888888889,-1.87111111111111|53.5615125,-1.83823805555556|53.5615125,-1.83823805555556|53.4552777777778,-1.77138888888889|53.4488888888889,-1.83333333333333|53.4372222222222,-1.84|53.2797222222222,-1.77944444444444|53.2386111111111,-2.02916666666667|53.357025,-2.26228611111111;CCFIN23
63||4500|22,24|0|53.1684413888889,-2.646845|53.3336111111111,-2.84972222222222|53.4825930555556,-2.86061944444444|53.5380555555556,-2.71166666666667|53.6688888888889,-2.34916666666667|53.5777197222222,-2.12672083333333|53.4644536111111,-2.41134305555556|53.357025,-2.26228611111111|53.357025,-2.26228611111111|53.2386111111111,-2.02916666666667|53.1005555555556,-2.37944444444444|53.1041358333333,-2.56785833333333|53.1684413888889,-2.646845;CCFIN05
64||8500|25,23|0|53.357025,-2.26228611111111|53.5615125,-1.83823805555556|53.5615125,-1.83823805555556|53.6138888888889,-1.87111111111111|53.6688888888889,-2.34916666666667|53.5380555555556,-2.71166666666667|53.4888888888889,-2.84972222222222|53.3361111111111,-2.84972222222222|53.4705555555556,-2.42805555555556|53.357025,-2.26228611111111;CCNTH23
65||8500|25,23|0|53.357025,-2.26228611111111|53.5615125,-1.83823805555556|53.5615125,-1.83823805555556|53.4552777777778,-1.77138888888889|53.4488888888889,-1.83333333333333|53.4372222222222,-1.84|53.2797222222222,-1.77944444444444|53.2386111111111,-2.02916666666667|53.357025,-2.26228611111111;CCSTH23
66||8500|22,24|0|53.357025,-2.26228611111111|53.1684413888889,-2.646845|53.1684413888889,-2.646845|53.3336111111111,-2.84972222222222|53.4825930555556,-2.86061944444444|53.5380555555556,-2.71166666666667|53.6688888888889,-2.34916666666667|53.5777197222222,-2.12672083333333|53.4644536111111,-2.41134305555556|53.357025,-2.26228611111111;CCNTH05
67||8500|22,24|0|53.357025,-2.26228611111111|53.1684413888889,-2.646845|53.1684413888889,-2.646845|53.1041358333333,-2.56785833333333|53.1005555555556,-2.37944444444444|53.2386111111111,-2.02916666666667|53.357025,-2.26228611111111;CCSTH05
69||6500||0|53.6280555555556,-0.734166666666667|53.6483158333333,-0.768794166666667|53.669565,-0.819693611111111|53.6852286111111,-0.876091111111111|53.6948238888889,-0.936255|53.6980555555556,-0.998333055555556|53.6969444444444,-1.03583333333333|53.6613888888889,-1.40138888888889|53.3366666666667,-1.31111111111111|53.3161111111111,-1.19777777777778|53.2780555555556,-1.19416666666667|53.2763905555556,-1.19117277777778|53.2605025,-1.13388333333333|53.2507752777778,-1.07288277777778|53.2475002777778,-1.01|53.2507752777778,-0.947117222222222|53.2525,-0.936111111111111|53.6280555555556,-0.734166666666667;CNAPP
74||10500||0|51.5805555555556,-2.70166666666667|51.4541666666667,-3.01611111111111|51.3969444444444,-3.05055555555556|51.2130555555556,-3.05055555555556|51.1694444444444,-3.22805555555556|51.0866666666667,-3.24277777777778|51.1047222222222,-3.50555555555556|51.2191666666667,-3.48611111111111|51.4038888888889,-3.6625|51.4140972222222,-3.66266444444444|51.4313955555556,-3.65901444444444|51.4484297222222,-3.65296166666667|51.46507,-3.64455277777778|51.4811897222222,-3.63385111111111|51.4966661111111,-3.62093861111111|51.5113813888889,-3.60591333333333|51.5252236111111,-3.58888944444444|51.5380872222222,-3.56999694444444|51.5525,-3.54333333333333|51.6627777777778,-3.40888888888889|51.6286111111111,-3.14583333333333|51.6638888888889,-3.13944444444444|51.6630555555556,-2.81611111111111|51.5805555555556,-2.70166666666667;FFAPP
75||16500||0|52.0511311111111,-3.37417444444444|51.8289852777778,-3.39003833333333|51.9164533333333,-3.96873333333333|51.7557725,-4.029005|51.6636975,-3.40773055555556|50.7145588888889,-3.57078111111111|50.7050166666667,-3.30962833333333|50.4143722222222,-3.35962222222222|50.4563258333333,-3.03527611111111|51.5934925,-2.83303388888889|51.5810980555556,-2.7017775|51.74233,-2.65921944444444|51.7575444444444,-2.80699638888889|51.9434297222222,-2.78832944444444|51.9523930555556,-3.11450583333333|52.0410530555556,-3.10614611111111|52.0511311111111,-3.37417444444444;FFUP
