5||3000||0|64.1917219444445,-22.3292222222222|64.2264816666667,-21.9930338888889|64.2295813888889,-21.9537213888889|64.2296555555556,-21.9137722222222|64.2267013888889,-21.8744008333333|64.2208091666667,-21.8368027777778|64.2121577777778,-21.8021213888889|64.20101,-21.7715230555556|64.1877047222222,-21.7456008333333|64.1726458333333,-21.7254794444444|64.1562913888889,-21.7116569444444|64.1391380555556,-21.7045527777778|64.1217072222222,-21.7043833333333|64.1045280555555,-21.7111533333333|64.0881230555556,-21.7246575|64.0729902777778,-21.7444852777778|64.05959,-21.7700341666667|64.0483288888889,-21.8005277777778|63.9597219444444,-22.0749997222222|63.9597219444444,-22.0749997222222|64.1917219444445,-22.3292222222222;BIRK_TWR
6|3000|24500||0|64.6248330555556,-22.9716138888889|64.7858330555556,-22.8708330555556|64.7147219444444,-22.4733330555556|64.7022219444444,-22.1480561111111|64.6641669444444,-21.2863888888889|64.2927780555556,-20.9283330555556|63.8675,-21.2941669444444|63.7155530555556,-21.2595438888889|63.7155530555556,-21.2595438888889|63.95,-21.7333330555556|64.05,-22.2666669444444|64.15,-22.5|64.3166669444444,-22.4666669444444|64.5166669444444,-22.7333330555556|64.6248330555556,-22.9716138888889;BIRK_APP
11||3000||0|63.9847702777778,-22.6550838888889|63.9847422222222,-22.6060611111111|63.9644933333333,-22.6060936111111|63.9644361111111,-22.6047144444444|63.9847869444444,-22.6048013888889|63.9847869444444,-22.5923761111111|63.9852822222222,-22.5924630555556|63.9852822222222,-22.6045405555556|63.9918752777778,-22.6048013888889|63.9918752777778,-22.6060177777778|63.9852822222222,-22.6061047222222|63.9853205555556,-22.6551102777778|63.9847702777778,-22.6550838888889;BIKF_RWY
12||3000||0|64.1917219444445,-22.3292222222222|64.1365138888889,-22.7810919444444|64.1238616666667,-22.8313091666667|64.1054583333333,-22.8820483333333|64.0831011111111,-22.9248361111111|64.0580016666667,-22.9581927777778|64.0307427777778,-22.9811047222222|64.0021533333333,-22.9928761111111|63.9731016666667,-22.9931486111111|63.9445675,-22.9819147222222|63.91713,-22.9595152777778|63.8919108333333,-22.9266311111111|63.8695788888889,-22.8842611111111|63.8508133333333,-22.8336930555556|63.8361838888889,-22.7764630555556|63.8263105555556,-22.7143102777778|63.8209725,-22.6491230555556|63.8208705555556,-22.5828819444444|63.82578,-22.5176002777778|63.8356038888889,-22.4552608333333|63.8508808333333,-22.3991108333333|63.9597219444444,-22.0749997222222|63.9597219444444,-22.0749997222222|64.1917219444445,-22.3292222222222;BIKF_TWR
13|3000|24500||0|63.7155530555556,-21.2595438888889|63.6621211111111,-21.3078611111111|63.6134133333333,-21.3773711111111|63.5675480555556,-21.4562958333333|63.5248741666667,-21.544035|63.4857163888889,-21.6399202777778|63.4503727777778,-21.7432225|63.4191125,-21.8531552777778|63.3921730555556,-21.9688819444444|63.3697597222222,-22.0895213888889|63.3520433333333,-22.2141561111111|63.3391583333333,-22.3418372222222|63.3312027777778,-22.4715930555556|63.3282375,-22.6024361111111|63.3302847222222,-22.7333702777778|63.3373291666667,-22.8633997222222|63.3493172222222,-22.9915341666667|63.3661572222222,-23.1167988888889|63.3877216666667,-23.2382402777778|63.4138458333333,-23.3549344444444|63.4443313888889,-23.4659927777778|63.4789461111111,-23.5705702777778|63.5174263888889,-23.6678713888889|63.5594794444444,-23.757155|63.6047852777778,-23.8377419444444|63.6529994444444,-23.9090188888889|63.7037544444444,-23.9704433333333|63.7566641666667,-24.0215477777778|63.8113261111111,-24.0619433333333|63.8673238888889,-24.0913225|63.9242319444444,-24.1094616666667|63.9816166666667,-24.1162230555556|64.0390413888889,-24.111555|64.0960691666667,-24.0954927777778|64.1522661111111,-24.0681591666667|64.2072041666667,-24.0297616666667|64.2604655555556,-23.9805927777778|64.311645,-23.9210269444444|64.3603525,-23.8515169444444|64.4062180555556,-23.7725919444444|64.6248330555556,-22.9716138888889|64.6248330555556,-22.9716138888889|64.5166669444444,-22.7333330555556|64.3166669444444,-22.4666669444444|64.15,-22.5|64.05,-22.2666669444444|63.95,-21.7333330555556|63.7155530555556,-21.2595438888889;BIKF_APP
14|3000|7000|20|0|63.9641666666667,-22.53|63.6233333333333,-22.5233333333333|63.6233333333333,-22.6847222222222|63.9647222222222,-22.6811111111111|63.9641666666667,-22.53;BIKF ARR 01
15|3000|7000|22|0|64.0183333333333,-22.6547222222222|64.0230555555556,-23.4052777777778|63.9480555555556,-23.4077777777778|63.9483333333333,-22.6561111111111|64.0183333333333,-22.6547222222222;BIKF ARR 10
16|3000|7000|21|0|63.9930555555556,-22.6830555555556|64.3202777777778,-22.6752777777778|64.3191666666667,-22.5225|63.9902777777778,-22.5363888888889|63.9930555555556,-22.6830555555556;BIKF ARR 19
17|3000|7000|23|0|64.0177777777778,-22.5902777777778|64.0105555555556,-21.8266666666667|63.9438888888889,-21.8291666666667|63.9483333333333,-22.5886111111111|64.0177777777778,-22.5902777777778;BIKF ARR 28
19||3000||0|65.8825,-17.9425|65.6494444444445,-17.8091666666667|65.4227777777778,-17.9322222222222|65.4655555555556,-18.4388888888889|65.6563888888889,-18.3322222222222|65.8241666666667,-18.4438888888889|65.8825,-17.9425;BIAR_TWR
20||1500||1|65.4833333333333,-18.1666666666667|2;BIMM_TWR
